MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2008-09,09/07/2008 22:30, , ,Y,-1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4401,S 37TH ST,16, , ,4401,37TH,892294.9,1000070
2008-09,09/07/2008 22:30,Y, , ,1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4401,S 37TH ST,16, , ,4401,37TH,892294.9,1000070
2008-09,09/07/2008 22:40,Y, , ,1, 69602,4,"LARCENY-ALL OTHER $500 - $24,999",250,STADIUM PLZ,35,BALL PARK VILLAGE,CONSTRUCTION SITE,0,STADIUM PZ,907623,1016269
2008-09,09/07/2008 22:47,Y, , ,1, 31422,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,1826,OFALLON ST,61, , ,1826,OFALLON,905133.4,1022136
2008-09,09/07/2008 23:00,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4662,TOWER GROVE PL,13, , ,4662,TOWER GROVE PL,887146.9,1011417
2008-09,09/07/2008 23:00,Y, , ,1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3926,FRENCH CT,4, , ,3926,FRENCH CT,885827.3,993377.7
2008-09,09/07/2008 23:00,Y, , ,1, 64701,7,LARCENY-FROM MTR VEH UNDER $500,5827,ETZEL AVE,48, , ,5827,ETZEL,881140.6,1030843
2008-09,09/07/2008 23:00,Y, , ,1, 69602,3,"LARCENY-ALL OTHER $500 - $24,999",1000,SIDNEY ST,21,BIG DADDYS, ,1000,SIDNEY,903035.3,1007907
2008-09,09/07/2008 23:00,Y, , ,1, 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4285,MARGARETTA AVE,68, , ,4285,MARGARETTA,896934.4,1033171
2008-09,09/07/2008 23:00,Y, , ,1, 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4285,MARGARETTA AVE,68, , ,4285,MARGARETTA,896934.4,1033171
2008-09,09/07/2008 23:00,Y, , ,1, 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",2166,LAFAYETTE AVE,32, , ,2166,LAFAYETTE,900512.8,1012625
2008-09,09/07/2008 23:00,Y, , ,1, 64701,1,LARCENY-FROM MTR VEH UNDER $500,3833,BLOW ST,4, , ,3833,BLOW,886133.7,992926.9
2008-09,09/07/2008 23:00,Y, , ,1, 73313,1,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,4729,SIGEL AVE,6, , ,4729,SIGEL,883642.2,998722.2
2008-09,09/07/2008 23:03,Y, , ,1, 69702,2,LARCENY-ALL OTHER UNDER $500,5919,NAGEL AVE,8, , ,5919,NAGEL,878366.3,997756.1
2008-09,09/07/2008 23:10,Y, , ,1, 67601,8,"LARCENY-FROM BUILDING $500 - $24,999",1731,BELLE GLADE AVE,57, , ,1731,BELLE GLADE,895355,1027448
2008-09,09/07/2008 23:15,Y, , ,1, 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,810,MCLARAN AVE,74, , ,0,MCLARAN,897054,1049207
2008-09,09/07/2008 23:30,Y, , ,1, 71013,8,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4453,LEXINGTON AVE,56, , ,4453,LEXINGTON,894810.1,1032797
2008-09,09/07/2008 23:30,Y, , ,1, 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",6204,RHODES AVE,8, , ,6204,RHODES,877930.3,999808.4
2008-09,09/07/2008 23:30,Y, , ,1, 64701,9,LARCENY-FROM MTR VEH UNDER $500,311,N LEONARD AVE,37, , ,0,N LEONARD,898228,1020543
2008-09,09/07/2008 23:43,Y, , ,1, 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,710,N 2ND ST,35, , ,0,N 2ND,910429,1018494
2008-09,09/07/2008 23:43,Y, , ,1, 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,710,N 2ND ST,35, , ,0,N 2ND,910429,1018494
2008-09,09/07/2008 23:49,Y, , ,1,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1200,CLARK AVE,36, ,POLICE HEADQUARTERS,1200,CLARK,905878.5,1016618
2008-09,09/07/2008 23:50,Y, , ,1, 69702,2,LARCENY-ALL OTHER UNDER $500,5920,FINKMAN ST,8, , ,5920,FINKMAN,878493.3,999032.8
2008-09,09/07/2008 23:55,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,3902,FEDERER PL,3, , ,3902,FEDERER PL,887636.3,995127.5
2008-09,09/07/2008 23:55,Y, , ,1, 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1100,N 1ST ST,64, , ,1100,N 1ST,910798.3,1020691
2008-09,09/07/2008 23:59, , ,Y,1, 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,562,EICHELBERGER ST,1, , ,0,EICHELBERGER,892765.5,995485.7
2008-09,09/07/2008 23:59, , ,Y,-1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,562,EICHELBERGER ST,1, , ,0,EICHELBERGER,892765.5,995485.7
2008-09,09/07/2008 23:59,Y, , ,1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,562,EICHELBERGER ST,1, , ,0,EICHELBERGER,892765.5,995485.7
2008-09,09/08/2005 12:00,Y, , ,1,115400,8,STLG BY DECEIT/IDENTITY THEFT REPORT,2627,BELLE GLADE AVE,57, , ,2627,BELLE GLADE,896139.4,1028859
2008-09,09/08/2008 00:01,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7116,MICHIGAN AVE,1, , ,7116,MICHIGAN,889728.8,990059.8
2008-09,09/08/2008 00:01,Y, , ,1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1523,S 10TH ST,34, ,217,1523,S 10TH,905150.7,1012045
2008-09,09/08/2008 00:01,Y, , ,1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1504,MENARD ST,34, , ,1504,MENARD,905130.4,1012225
2008-09,09/08/2008 00:01,Y, , ,1, 69602,2,"LARCENY-ALL OTHER $500 - $24,999",6202,RHODES AVE,8, , ,6202,RHODES,877977,999802.3
2008-09,09/08/2008 00:02,Y, , ,1, 71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,4123,CHIPPEWA ST,15, , ,4123,CHIPPEWA,889822.2,1003736
2008-09,09/08/2008 00:03,Y, , ,1,182250,5,DRUGS-POSSESSION/COCAINE,4614,N 20TH ST,66,WATER TOWER APARTMENT,STREET,4614,N 20TH,903375.1,1033185
2008-09,09/08/2008 00:25, ,Y, ,-1, 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,6900,GRAVOIS AVE,4,QUIK TRIP, ,6900,GRAVOIS,881785.8,996419.9
2008-09,09/08/2008 00:25,Y, , ,1, 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,6900,GRAVOIS AVE,4,QUIK TRIP, ,6900,GRAVOIS,881785.8,996419.9
2008-09,09/08/2008 00:30,Y, , ,1, 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4503,ADELAIDE AVE,68, , ,4503,ADELAIDE,899388.6,1034334
2008-09,09/08/2008 01:00,Y, , ,1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3345,OLIVE ST,37, ,ON STREET,3345,OLIVE,898228,1020543
2008-09,09/08/2008 01:00, , ,Y,1, 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,2310,PESTALOZZI ST,22, ,APT 3E,2310,PESTALOZZI,899316.1,1007637
2008-09,09/08/2008 01:00, , ,Y,-1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2310,PESTALOZZI ST,22, ,APT 3E,2310,PESTALOZZI,899316.1,1007637
2008-09,09/08/2008 01:00,Y, , ,1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2310,PESTALOZZI ST,22, ,APT 3E,2310,PESTALOZZI,899316.1,1007637
2008-09,09/08/2008 01:00,Y, , ,1, 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,7406,PENNSYLVANIA AVE,2, , ,7406,PENNSYLVANIA,889650.4,988894.9
2008-09,09/08/2008 01:00,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3823,MCDONALD AVE,15, , ,3823,MCDONALD,892234.9,1006241
2008-09,09/08/2008 01:00,Y, , ,1, 43012,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3600,BAMBERGER AVE,15, , ,3600,BAMBERGER,891942.6,1004313
2008-09,09/08/2008 01:00,Y, , ,1, 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4051,BOTANICAL AVE,27, ,2 FAMILY HOME,4051,BOTANICAL,891406.8,1011016
2008-09,09/08/2008 01:05,Y, , ,1, 31112,1,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,3812,MORGANFORD RD,5, , ,3812,MORGANFORD,887662.2,1003848
2008-09,09/08/2008 01:45,Y, , ,1, 52212,4,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,626,LUCAS AVE,35,6TH & LUCAS BAR AND RESTAURANT,BAR,0,LUCAS,909034.6,1018810
2008-09,09/08/2008 01:50,Y, , ,1, 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1015,PARK AVE,34,ST RAYMOND APARTMENT,PARKING LOT,1015,PARK,905579.6,1012632
2008-09,09/08/2008 02:00, , ,Y,1, 71030,9,AUTO THEFT-PERM RETNT/JOY RIDE,4045,OLIVE ST,38, , ,4045,OLIVE,893656.1,1023136
2008-09,09/08/2008 02:00, , ,Y,-1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4045,OLIVE ST,38, , ,4045,OLIVE,893656.1,1023136
2008-09,09/08/2008 02:00,Y, , ,1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4045,OLIVE ST,38, , ,4045,OLIVE,893656.1,1023136
2008-09,09/08/2008 02:00,Y, , ,1,241100,7,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5892,HIGHLAND AVE,50, ,DOWNSTAIRS APT,5892,HIGHLAND,883072.1,1035443
2008-09,09/08/2008 02:00, , ,Y,1, 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,7608,PENNSYLVANIA AVE,2, , ,7608,PENNSYLVANIA,889174.2,988357.4
2008-09,09/08/2008 02:00, , ,Y,-1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7608,PENNSYLVANIA AVE,2, , ,7608,PENNSYLVANIA,889174.2,988357.4
2008-09,09/08/2008 02:00,Y, , ,1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7608,PENNSYLVANIA AVE,2, , ,7608,PENNSYLVANIA,889174.2,988357.4
2008-09,09/08/2008 02:00,Y, , ,1, 21000,4,RAPE -- FORCIBLE,1200,N 15TH ST,61, , ,1200,N 15TH,906334.5,1021336
2008-09,09/08/2008 02:25,Y, , ,1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5401,DRESDEN AVE,5, , ,5401,DRESDEN,884600.1,999957.4
2008-09,09/08/2008 02:25, , ,Y,1, 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,5401,DRESDEN AVE,5, , ,5401,DRESDEN,884600.1,999957.4
2008-09,09/08/2008 02:25, , ,Y,-1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5401,DRESDEN AVE,5, , ,5401,DRESDEN,884600.1,999957.4
2008-09,09/08/2008 02:30,Y, , ,1, 69711,3,LARCENY-ALL OTHER UNDER $500  /ATTEMPT,4007,MAGNOLIA PL,27, , ,4007,MAGNOLIA PL,891839.6,1010653
2008-09,09/08/2008 02:30,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7703,ALASKA AVE,1, , ,7703,ALASKA,886820.9,989761.3
2008-09,09/08/2008 02:34,Y, , ,1, 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,6405,EAST CT,6, , ,6405,EAST CT,882692.1,998127.4
2008-09,09/08/2008 02:34, , ,Y,1, 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,6405,EAST CT,6, , ,6405,EAST CT,882692.1,998127.4
2008-09,09/08/2008 02:34, , ,Y,-1, 72130,1,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,6405,EAST CT,6, , ,6405,EAST CT,882692.1,998127.4
2008-09,09/08/2008 02:52,Y, , ,1, 67601,7,"LARCENY-FROM BUILDING $500 - $24,999",5915,HAMILTON TER,78, ,TWO FAMILY HOUSE,5915,HAMILTON TR,881482.7,1032564
2008-09,09/08/2008 02:57,Y, , ,1, 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2029,WITHNELL AVE,22, , ,2029,WITHNELL,899845.9,1005891
2008-09,09/08/2008 03:00,Y, , ,1, 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",400,S 4TH ST,35,400 POINT, ,0,S 4TH,908773.8,1015571
2008-09,09/08/2008 03:12,Y, , ,1, 52212,7,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,5898,DELMAR BLVD,46,SIR-B-QUE, ,5898,DELMAR,880077.9,1027128
2008-09,09/08/2008 03:24,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,3976,FEDERER PL,3, , ,3976,FEDERER PL,886943.2,995573.7
2008-09,09/08/2008 03:25,Y, , ,1,266100,8,PUBLIC ORDER-DEMONSTRATING,3006,N NEWSTEAD AVE,56, , ,3006,N NEWSTEAD,894619.5,1031175
2008-09,09/08/2008 03:30,Y, , ,1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1310,N GRAND BLVD,77,ZX GAS STATION, ,1310,N GRAND,898106.7,1024167
2008-09,09/08/2008 03:47,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,3972,FEDERER PL,3, , ,3972,FEDERER PL,887128.7,995454.2
2008-09,09/08/2008 03:50,Y, , ,1, 52212,5,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,182,E GRAND AVE,64,SHRIMP SHACK, ,0,E GRAND,905469.8,1034588
2008-09,09/08/2008 04:05,Y, , ,1, 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,MONTGOMERY ST / GLAS,59, , ,0,MONTGOMERY,900815.1,1026448
2008-09,09/08/2008 04:30,Y, , ,1, 65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",3849,BLOW ST,4, , ,3849,BLOW,886008.1,993010.3
2008-09,09/08/2008 05:00,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,216,S KINGSHIGHWAY BLVD,38,BARNES JEWISH HOSPITAL, ,0,S KINGSHIGHWAY,887542.5,1021501
2008-09,09/08/2008 05:00,Y, , ,1, 65701,5,LARCENY-MTR VEH PARTS UNDER $500,3616,N 22ND ST,65, , ,3616,N 22ND,904215.1,1028704
2008-09,09/08/2008 05:03,Y, , ,1, 65711,6,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,1668,MCLARAN AVE,73, , ,1668,MCLARAN,892661,1050040
2008-09,09/08/2008 05:30,Y, , ,1, 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1615,N 25TH ST,60, , ,1615,25TH,902654.2,1024113
2008-09,09/08/2008 06:00,Y, , ,1, 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",1108,PENROSE ST,65, ,RESIDENCE,1108,PENROSE,905578.5,1031814
2008-09,09/08/2008 06:30,Y, , ,1, 69602,6,"LARCENY-ALL OTHER $500 - $24,999",5305,ARLINGTON AVE,71, , ,5305,ARLINGTON,892716.4,1041537
2008-09,09/08/2008 07:00,Y, , ,1, 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2606,LOUISIANA AVE,25, , ,2606,LOUISIANA,895528.9,1010054
2008-09,09/08/2008 07:00,Y, , ,1, 72113,5,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1313,SULLIVAN AVE,63, , ,1313,SULLIVAN,906838.6,1026688
2008-09,09/08/2008 07:00, , ,Y,1, 72130,5,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,1313,SULLIVAN AVE,63, , ,1313,SULLIVAN,906838.6,1026688
2008-09,09/08/2008 07:00, , ,Y,-1, 72113,5,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1313,SULLIVAN AVE,63, , ,1313,SULLIVAN,906838.6,1026688
2008-09,09/08/2008 07:00,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5400,PARTRIDGE AVE,72,CHURCH S CHICKEN, ,5400,PARTRIDGE,890876.6,1044974
2008-09,09/08/2008 07:00,Y, , ,1, 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5542,ELIZABETH AVE,12, , ,5542,ELIZABETH,882448.6,1012481
2008-09,09/08/2008 07:25,Y, , ,1, 91113,9,SIMPLE ASSAULT-ADULT/NO INJURY,3000,THOMAS ST,59, , ,3000,THOMAS,900180.3,1023387
2008-09,09/08/2008 07:30,Y, , ,1, 31421,7,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,923,N KINGSHIGHWAY BLVD,51, , ,0,N KINGSHIGHWAY,887365.8,1027303
2008-09,09/08/2008 07:30,Y, , ,1, 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",0,ELIZABETH AVE / HAMP,12, , ,0,ELIZABETH,880949.6,1012862
2008-09,09/08/2008 07:32,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8722,ORIOLE AVE,74, , ,8722,ORIOLE,894661.6,1049809
2008-09,09/08/2008 07:40,Y, , ,1, 51130,3,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,3558,S COMPTON AVE,19, ,1ST FLR,3558,S COMPTON,895308.8,1004234
2008-09,09/08/2008 07:45,Y, , ,1, 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2709,MICHIGAN AVE,25, , ,2709,MICHIGAN,896307.7,1009614
2008-09,09/08/2008 07:45,Y, , ,1, 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2709,MICHIGAN AVE,25, , ,2709,MICHIGAN,896307.7,1009614
2008-09,09/08/2008 08:00,Y, , ,1, 51312,8,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4759,NORTHLAND AVE,55, ,RESIDENCE,4759,NORTHLAND,891257.6,1031794
2008-09,09/08/2008 08:00,Y, , ,1, 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4321,MINNESOTA AVE,17, , ,4321,MINNESOTA,895003.7,999297.1
2008-09,09/08/2008 08:00,Y, , ,1, 92000,9,SIMPLE ASSAULT-HARRASSMENT,2611,RUTGER ST,31, , ,2611,RUTGER,900197.9,1014777
2008-09,09/08/2008 08:10,Y, , ,1, 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2221,OSAGE ST,18, , ,2221,OSAGE,898495.7,1001096
2008-09,09/08/2008 08:15,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,5500,S BROADWAY,1,RIVER VIEW NURSING HOME, ,5500,S BROADWAY,894264.3,993598.6
2008-09,09/08/2008 08:30,Y, , ,1, 51122,7,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,5628,MAPLE AVE,48, , ,5628,MAPLE,882362.3,1029357
2008-09,09/08/2008 08:48,Y, , ,1, 51312,8,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4247,E MAFFITT AVE,57, ,VACCANT,4247,MAFFITT,895756.8,1029562
2008-09,09/08/2008 08:51,Y, , ,1, 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,401,S 14TH ST,36, , ,0,S 14TH,905101.4,1016485
2008-09,09/08/2008 09:00,Y, , ,1, 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4024,PENROSE ST,68, , ,4024,PENROSE,899668.5,1033008
2008-09,09/08/2008 09:00,Y, , ,1, 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4310,OREGON AVE,17, , ,4310,OREGON,896180.9,999233.1
2008-09,09/08/2008 09:00,Y, , ,1, 43015,2,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,3920,WATSON RD,9, ,APT 2N,3920,WATSON,877052,1005292
2008-09,09/08/2008 09:00,Y, , ,1,263899,6,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,533,CALVARY AVE,74, , ,0,CALVARY,897925.3,1044181
2008-09,09/08/2008 09:10,Y, , ,1,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3429,VIRGINIA AVE,30, , ,3429,VIRGINIA,894945.9,1005252
2008-09,09/08/2008 10:00,Y, , ,1, 62701,5,LARCENY-PURSESNATCH UNDER $500,5002,N BROADWAY,64, , ,5002,N BROADWAY,904244.3,1035270
2008-09,09/08/2008 10:00,Y, , ,1, 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3708,BAMBERGER AVE,15, ,VACANT RENTAL PROPERTY,3708,BAMBERGER,891885.8,1003891
2008-09,09/08/2008 10:00,Y, , ,1, 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1431,S 10TH ST,34, ,REAR PARKING LOT,1431,S 10TH,905352.3,1012304
2008-09,09/08/2008 10:13,Y, , ,1,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1400,RUSSELL BLVD,21, , ,1400,RUSSELL,902861.9,1010482
2008-09,09/08/2008 10:15,Y, , ,1, 51112,8,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4225,E LABADIE AVE,56, , ,4225,LABADIE,896246.6,1030162
2008-09,09/08/2008 10:24,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,3506,ILLINOIS AVE,18, , ,3506,ILLINOIS,899625.9,1004070
2008-09,09/08/2008 10:30,Y, , ,1, 65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",1,GOVERNMENT DR,82, ,@ZOO,0,FOREST PK,880639.5,1020186
2008-09,09/08/2008 10:30,Y, , ,1, 71013,7,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5067,ENRIGHT AVE,51, , ,5067,ENRIGHT,887107,1026812
2008-09,09/08/2008 10:30,Y, , ,1, 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,I 70 EASTBOUND / UNI,70, ,I-70 EASTBOUND,0,I 70,891197.8,1039591
2008-09,09/08/2008 10:39,Y, , ,1,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1800,S BROADWAY,20, , ,1800,S BROADWAY,905904.8,1010288
2008-09,09/08/2008 10:39, , ,Y,1, 71030,9,AUTO THEFT-PERM RETNT/JOY RIDE,3738,CHOUTEAU AVE,29, , ,3738,CHOUTEAU,893971.6,1017157
2008-09,09/08/2008 10:39, , ,Y,-1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3738,CHOUTEAU AVE,29, , ,3738,CHOUTEAU,893971.6,1017157
2008-09,09/08/2008 10:39,Y, , ,1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3738,CHOUTEAU AVE,29, , ,3738,CHOUTEAU,893971.6,1017157
2008-09,09/08/2008 10:43,Y, , ,1, 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3840,NEOSHO ST,16, , ,3840,NEOSHO,890562,999589.4
2008-09,09/08/2008 11:08,Y, , ,1, 65701,9,LARCENY-MTR VEH PARTS UNDER $500,4511,WEST PINE BLVD,38, , ,4511,WEST PINE,889084.2,1022520
2008-09,09/08/2008 11:15,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3431,HARTFORD ST,25, , ,3431,HARTFORD,894794.6,1008020
2008-09,09/08/2008 11:30,Y, , ,1, 64701,6,LARCENY-FROM MTR VEH UNDER $500,11000,RIVERVIEW DR,75, , ,0,RIVERVIEW DR,910784.9,1068232
2008-09,09/08/2008 11:40,Y, , ,1,182400,4,DRUGS-POSSESSION/MARIJUANA,2233,CASS AVE,60, , ,2233,CASS,903333.4,1023673
2008-09,09/08/2008 11:45,Y, , ,1, 69602,4,"LARCENY-ALL OTHER $500 - $24,999",500,GRATIOT ST,35, , ,0,GRATIOT,907738.8,1014260
2008-09,09/08/2008 11:55,Y, , ,1, 64701,9,LARCENY-FROM MTR VEH UNDER $500,3631,HICKORY ST,29,AUXILIARY HOUSE, ,3631,HICKORY,894910.8,1016383
2008-09,09/08/2008 12:00,Y, , ,1, 63701,2,LARCENY-SHOPLIFT UNDER $500,50,HAMPTON VILLAGE PLZ,7, ,@HAMPTON VILLAGE - J C PENNEY,0,HAMPTON VILLAGE PZ,879568.8,1004479
2008-09,09/08/2008 12:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3842,MICHIGAN AVE,16, , ,3842,MICHIGAN,895350.9,1002383
2008-09,09/08/2008 12:00,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,720,KOELN AVE,1, , ,0,KOELN,887667.6,989872.6
2008-09,09/08/2008 12:00,Y, , ,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,552,W DAVIS ST,2, , ,0,DAVIS,886467.6,987897.4
2008-09,09/08/2008 12:02,Y, , ,1,178100,6,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,4400,N NEWSTEAD AVE,69, ,@CENTRAL MEDICAL HOSPITAL,4400,N NEWSTEAD,897186.1,1035819
2008-09,09/08/2008 12:10,Y, , ,1, 62701,7,LARCENY-PURSESNATCH UNDER $500,5261,DELMAR BLVD,38, ,BUS STOP,5261,DELMAR,884933.8,1026513
2008-09,09/08/2008 12:15,Y, , ,1, 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",7101,MANCHESTER AVE,43,MICHAEL S RESTUARANT,FRONT ENTRANCE,7101,MANCHESTER,874351.3,1013291
2008-09,09/08/2008 12:15,Y, , ,1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,360,N BOYLE AVE,38, , ,0,N BOYLE,891717.8,1022958
2008-09,09/08/2008 12:30,Y, , ,1,182400,9,DRUGS-POSSESSION/MARIJUANA,2840,SAMUEL SHEPARD DR,37,ALTERNATIVE NORTH HIGH SCHOOL, ,2840,SAMUEL SHEPARD DR,900703.1,1020903
2008-09,09/08/2008 12:55,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6607,MICHIGAN AVE,1, ,SINGLE FAMILY DWELLING,6607,MICHIGAN,890839.9,991606
2008-09,09/08/2008 13:00,Y, , ,1, 71040,9,AUTO THEFT-PERM RETNT/ATTEMPT,4619,PERSHING PL,38, , ,4619,PERSHING PL,888800.6,1024201
