MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2009-04,04/08/2009 20:10,Y, , ,1, 63701,2,LARCENY-SHOPLIFT UNDER $500,7450,HAMPTON AVE,6,SCHNUCKS,STORE, , ,879164.2,994830.9
2009-04,04/08/2009 20:15,Y, , ,1, 51322,7,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1425,CLARA AVE,78, , ,1425,CLARA,883719.8,1032292
2009-04,04/08/2009 20:30,Y, , ,1, 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",1931,S 12TH ST,21,NADINE S GIN JOINT AND CAFE, , , ,903422.5,1010954
2009-04,04/08/2009 21:00,Y, , ,1, 31421,6,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3814,N NEWSTEAD AVE,68, , ,4523,MARGARETTA,895764.7,1033255
2009-04,04/08/2009 21:05,Y, , ,1, 31111,9,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4551,LACLEDE AVE,38, , ,4475,WEST PINE,888573.4,1022126
2009-04,04/08/2009 21:07,Y, , ,1, 31112,5,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,1425,E GRAND BLVD,66, , , , ,904383.9,1033843
2009-04,04/08/2009 21:10,Y, , ,1, 41011,7,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1504,HAMILTON AVE,50,PHOENIX CONVENIENCE CENTER,LIQUOR STORE,1504,HAMILTON,882303.4,1034250
2009-04,04/08/2009 21:30,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8300,CHURCH RD,74, , ,8300,CHURCH,896546.3,1048531
2009-04,04/08/2009 21:30,Y, , ,1, 65601,9,"LARCENY-MTR VEH PARTS $500 - $24,999",0,CASS AVE / N SPRING,59, , , , ,897927.8,1025264
2009-04,04/08/2009 21:35,Y, , ,1, 35411,3,ROBBERY-GAS STA/STRNGARM/INJURY/SUCCESS,2323,S JEFFERSON AVE,24,CONCORD GAS STATION, , , ,899343.3,1009856
2009-04,04/08/2009 21:45,Y, , ,1,241500,4,DISORDERLY CONDUCT-PEACE DSTRB/SPORTS EVNT,420,S 8TH ST,35,BUSCH STADIUM, ,420,8TH,907484.9,1015799
2009-04,04/08/2009 21:50,Y, , ,1, 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N BROADWAY / N MARKE,64, , , , ,908925.7,1025742
2009-04,04/08/2009 22:00,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8384,N BROADWAY,74, , ,8384,BROADWAY,897257,1049043
2009-04,04/08/2009 22:00,Y, , ,1, 71040,4,AUTO THEFT-PERM RETNT/ATTEMPT,1133,CARR ST,62, , ,1133,CARR,907542.8,1020624
2009-04,04/08/2009 22:00,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,3734,OREGON AVE,19, , ,3734,OREGON,896767.3,1002896
2009-04,04/08/2009 22:00,Y, , ,1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,300,N 4TH ST,35, ,@MANSION HOUSE,300,4TH,909633.8,1017651
2009-04,04/08/2009 22:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3539,ITASKA ST,16, , ,3539,ITASKA,892192.8,998044.1
2009-04,04/08/2009 22:00,Y, , ,1,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5572,ELIZABETH AVE,12,SINGLE FAMILY-OCCUPIED, ,5572,ELIZABETH,882138.9,1012519
2009-04,04/08/2009 22:05,Y, , ,1, 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,2825,N BROADWAY,64,EAST COAST LOUNGE,STREET,2825,BROADWAY,908315.6,1027088
2009-04,04/08/2009 22:25,Y, , ,1, 41011,9,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1923,PRAIRIE AVE,59, , ,1923,PRAIRIE,897907.9,1026605
2009-04,04/08/2009 22:25,Y, , ,1, 41011,9,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1923,PRAIRIE AVE,59, , ,1923,PRAIRIE,897907.9,1026605
2009-04,04/08/2009 22:40,Y, , ,1, 67701,3,LARCENY-FROM BUILDING UNDER $500,3337,TEXAS AVE,30, ,2ND FLOOR,3337,TEXAS,898287.8,1005309
2009-04,04/08/2009 23:00,Y, , ,1, 69602,3,"LARCENY-ALL OTHER $500 - $24,999",3009,IOWA AVE,30, , ,3009,IOWA,898011.1,1007696
2009-04,04/08/2009 23:10,Y, , ,1, 91114,9,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3838,FOLSOM AVE,29, , ,3838,FOLSOM,894013.8,1014809
2009-04,04/08/2009 23:30,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5976,DRURY LN,73, , ,5979,DRURY,892584.9,1048490
2009-04,04/08/2009 23:30,Y, , ,1,212000,3,DUI-DRVING UNDR INFLUNC ALC/DRUGS,4337,ARSENAL ST,81, , ,4337,ARSENAL,888266.5,1009127
2009-04,04/08/2009 23:49,Y, , ,1,182400,4,DRUGS-POSSESSION/MARIJUANA,2100,BLAIR AVE,63, , ,2100,BLAIR,907029.9,1024048
2009-04,04/08/2009 23:50,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3624,ALBERTA ST,16, ,RESIDENTIAL HOME,3624,ALBERTA,892798.3,1001982
2009-04,04/09/2009 00:01,Y, , ,1, 69702,7,LARCENY-ALL OTHER UNDER $500,6191,DELMAR BLVD,48,PIN-UP BOWL, ,6191,DELMAR,877552.6,1027681
2009-04,04/09/2009 00:01,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3734,VIRGINIA AVE,19, , ,3734,VIRGINIA,894812.9,1003206
2009-04,04/09/2009 00:28,Y, , ,1,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5700,LILLIAN AVE,72, , , , ,890138.3,1042909
2009-04,04/09/2009 00:28,Y, , ,1, 91303,8,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,901,AUBERT AVE,53, , , , ,888198.4,1027300
2009-04,04/09/2009 00:28,Y, , ,1, 91303,8,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,901,AUBERT AVE,53, , , , ,888198.4,1027300
2009-04,04/09/2009 00:30,Y, , ,1, 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,900,DR MARTIN LUTHER KIN,35, , ,811,9TH,908246.2,1019658
2009-04,04/09/2009 00:40,Y, , ,1, 63701,9,LARCENY-SHOPLIFT UNDER $500,4218,LINDELL BLVD,38,WALGREENS,SMALL BUSINESS,4218,LINDELL,891808.7,1022061
2009-04,04/09/2009 00:45,Y, , ,1, 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2009,HEBERT ST,63, ,INSIDE VEHICLE,2009,HEBERT,905261.1,1027578
2009-04,04/09/2009 00:49,Y, , ,1, 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,715,N 21ST ST,36, , , , ,903383,1020259
2009-04,04/09/2009 00:50,Y, , ,1, 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,2030,E OBEAR AVE,66, , ,2030,OBEAR,903073.6,1033305
2009-04,04/09/2009 01:19,Y, , ,1, 52212,4,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,811,SPRUCE ST,35,WESTIN HOTEL, ,811,SPRUCE,907472.1,1015934
2009-04,04/09/2009 01:40,Y, , ,1, 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",701,N TUCKER BLVD,36,MISSOURI BAR & GRILL, ,701,TUCKER,906829.6,1019285
2009-04,04/09/2009 01:40,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4917,HOOKE AVE,71, , ,4917,HOOKE,894031.6,1038799
2009-04,04/09/2009 01:45,Y, , ,1, 67701,2,LARCENY-FROM BUILDING UNDER $500,3427,S KINGSHIGHWAY BLVD,14, ,@UNCLE BILLS PANCAKE HOUSE,3427,KINGSHIGHWAY,885597.1,1006290
2009-04,04/09/2009 01:52,Y, , ,1, 52212,9,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,4436,OLIVE ST,38,WINE PRESS, ,4436,OLIVE,890612.3,1024589
2009-04,04/09/2009 02:00,Y, , ,1, 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3449,TEXAS AVE,19, , ,3119,MORGANFORD,898163.9,1004539
2009-04,04/09/2009 02:05,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5434,PENNSYLVANIA AVE,1, , , , ,894069.5,994280.6
2009-04,04/09/2009 02:15,Y, , ,1, 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1465,COCHRAN PL,61, , ,1465,COCHRAN,906762.9,1022299
2009-04,04/09/2009 02:20,Y, , ,1, 52212,1,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE, ,LOUGHBOROUGH AVE,1,T-MOBILE,SMALL BUS.,1042,LOUGHBOROUGH,888486.4,992018.2
2009-04,04/09/2009 02:41,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4247,BATES ST,5, ,STREET, , ,886543.8,998682.8
2009-04,04/09/2009 03:20,Y, , ,1, 64701,6,LARCENY-FROM MTR VEH UNDER $500,9102,HALLS FERRY RD,74, , ,9102,HALLS FERRY,894278.4,1052358
2009-04,04/09/2009 03:45,Y, , ,1, 52212,7,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,2747,GOODFELLOW BLVD,50,PRICE CHOPPER, ,2747,GOODFELLOW,884252.7,1035834
2009-04,04/09/2009 04:45,Y, , ,1, 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,3755,DUNNICA AVE,16, , ,3755,DUNNICA,891973.1,1003078
2009-04,04/09/2009 05:30,Y, , ,1, 51222,1,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,3619,W STEINS ST,4, , ,3619,STEINS,886392.1,990718.1
2009-04,04/09/2009 06:00,Y, , ,1, 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3442,MINNESOTA AVE,19, , ,3442,MINNESOTA,896084.9,1004925
2009-04,04/09/2009 06:00,Y, , ,1, 51130,3,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,3917,CASTLEMAN AVE,27, ,OCCUPIED RESIDENCE,3917,CASTLEMAN,892786.3,1012910
2009-04,04/09/2009 06:20,Y, , ,1, 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,2320,S GRAND BLVD,25, ,APARTMENT,2320,GRAND,894330.3,1010755
2009-04,04/09/2009 06:20,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4742,PENROSE ST,69, , ,4742,PENROSE,894068.8,1036028
2009-04,04/09/2009 06:20,Y, , ,1, 51122,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4919,LANSDOWNE AVE,7, ,4 FAMILY DWELLING,4919,LANSDOWNE,884074.9,1003075
2009-04,04/09/2009 06:30,Y, , ,1, 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,5068,EMERSON AVE,71, , ,5068,EMERSON,892276.6,1041399
2009-04,04/09/2009 06:50,Y, , ,1, 43012,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,4030,SHREVE AVE,69, , ,4030,SHREVE,893522.9,1035399
2009-04,04/09/2009 07:30,Y, , ,1,182400,7,DRUGS-POSSESSION/MARIJUANA,5511,WABADA AVE,50,LANGSTON MIDDLE SCHOOL,LANGSTON MIDDLE SCHOOL,5511,WABADA,885657.5,1033864
2009-04,04/09/2009 07:30,Y, , ,1, 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4519,BLAIR AVE,66, , ,4519,BLAIR,904048.2,1033209
2009-04,04/09/2009 07:50,Y, , ,1, 71030,8,AUTO THEFT-PERM RETNT/JOY RIDE,4431,FINNEY AVE,54, ,@RANKEN TECHNICAL COLLEGE,4431,FINNEY,891895.4,1026834
2009-04,04/09/2009 08:00,Y, , ,1, 42011,5,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3960,N 20TH ST,65,MINI-MART, , , ,904512.7,1030746
2009-04,04/09/2009 08:00,Y, , ,1,242000,4,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,721,N TUCKER BLVD,35,SHELL GASOLINE STATION PARKING LOT, ,721,TUCKER,906857.6,1019492
2009-04,04/09/2009 08:00,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5342,ARLINGTON AVE,71, , ,5342,ARLINGTON,893126.1,1041600
2009-04,04/09/2009 08:00,Y, , ,1, 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5024,THRUSH AVE,72, , ,5024,THRUSH,890826.4,1042357
2009-04,04/09/2009 08:14,Y, , ,1, 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3251,DELOR ST,16, ,CONDEMNED RESIDENCE,3251,DELOR,893413,996521.8
2009-04,04/09/2009 08:15,Y, , ,1,241100,9,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2606,THOMAS ST,59, , ,1200,JEFFERSON,902123.5,1023323
2009-04,04/09/2009 08:50,Y, , ,1, 44013,5,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",4125,S KINGSHIGHWAY BLVD,59,CENTRAL VPA HIGH SCHOOL,@SCHOOL - CENTRAL VPA,4125,KINGSHIGHWAY,885045.5,1004336
2009-04,04/09/2009 08:51,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,3157,SUBLETTE AVE,13, ,@SOUTH PATROL DIVISION,3157,SUBLETTE,882564.6,1008801
2009-04,04/09/2009 09:00,Y, , ,1,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8924,HALLS FERRY RD,74, , ,8924,HALLS FERRY,894886.9,1051126
2009-04,04/09/2009 09:00,Y, , ,1, 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5227,THRUSH AVE,72, , ,5227,THRUSH,891446.2,1043024
2009-04,04/09/2009 09:00,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3725,HYDRAULIC AVE,15, , ,3725,HYDRAULIC,891417.1,1003626
2009-04,04/09/2009 09:03,Y, , ,1,241100,9,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4949,BARNES JEWISH HOSPIT,38, , , , ,887396.8,1020150
2009-04,04/09/2009 09:40,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,2109,S SPRING AVE,27, , ,2109,SPRING,893556.5,1012333
2009-04,04/09/2009 10:25,Y, , ,1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5972,KENNERLY AVE,50, , ,5974,KENNERLY,882481.3,1036161
2009-04,04/09/2009 10:30,Y, , ,1,182250,5,DRUGS-POSSESSION/COCAINE,4150,GLASGOW AVE,65, , ,4150,GLASGOW,903131.8,1030877
2009-04,04/09/2009 10:30,Y, , ,1, 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",0,N 9TH ST / LOCUST ST,35, , , , ,907857.7,1018282
2009-04,04/09/2009 10:53,Y, , ,1, 64701,7,LARCENY-FROM MTR VEH UNDER $500,5200,KENSINGTON AVE,51, ,CITY STREET,5200,KENSINGTON,885751.1,1027201
2009-04,04/09/2009 11:00,Y, , ,1, 64701,6,LARCENY-FROM MTR VEH UNDER $500,1000,RIVERVIEW BLVD,74, , ,1000,RIVERVIEW,895879.8,1052305
2009-04,04/09/2009 11:30,Y, , ,1, 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,2108,S SPRING AVE,27, , ,2108,SPRING,893732.1,1012377
2009-04,04/09/2009 11:30,Y, , ,1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3220,JANUARY AVE,14, , ,3220,JANUARY,880766.6,1008292
2009-04,04/09/2009 12:00,Y, , ,1, 51122,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,5660,EICHELBERGER ST,6, , ,5660,EICHELBERGER,879857,1000826
2009-04,04/09/2009 12:01,Y, , ,1, 91123,1,SIMPLE ASSAULT-CHILD/NO INJURY,4024,MERAMEC ST,16, , ,4024,MERAMEC,890044.4,1002426
2009-04,04/09/2009 12:14,Y, , ,1,182400,6,DRUGS-POSSESSION/MARIJUANA,5422,ORILOLE,72, , ,5422,ORILOLE,888961,1043676
2009-04,04/09/2009 12:32,Y, , ,1, 69602,2,"LARCENY-ALL OTHER $500 - $24,999",1900,HAMPTON AVE,12, ,@STREET DEPT,1900,HAMPTON,880896.1,1014741
2009-04,04/09/2009 12:38,Y, , ,1,182130,8,DRUGS-POSSESSION/HEROIN,4718,COTE BRILLIANTE AVE,55, ,VACANT RESIDENCE,4718,COTE BRILLIANTE,890576,1029751
2009-04,04/09/2009 12:40,Y, , ,1,266510,4,PUBLIC ORDER-TRESPASSING,1820,MARKET ST,36, ,@MARRIOTT HOTEL - UNION STATION,1820,MARKET,903731.7,1018016
2009-04,04/09/2009 12:45,Y, , ,1, 41011,8,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1010,N KINGSHIGHWAY BLVD,53,MIDAS, ,1010,KINGSHIGHWAY,887950,1027523
2009-04,04/09/2009 12:54,Y, , ,1, 63701,5,LARCENY-SHOPLIFT UNDER $500,4127,N GRAND BLVD,67, , , , ,901776.6,1031336
2009-04,04/09/2009 13:00,Y, , ,1, 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",20,PLAZA SQ,36, , ,1139,OLIVE,904957.8,1018479
2009-04,04/09/2009 13:00,Y, , ,1, 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4255,HAMPTON AVE,8,TARGET STORE, ,7340,MARWINETTE,878653.4,1004650
2009-04,04/09/2009 13:00,Y, , ,1, 43012,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5412,QUEENS AVE,71, , ,5412,QUEENS,894683.5,1040561
2009-04,04/09/2009 13:00,Y, , ,1,264100,6,HEALTH-SANITATION VIOL,971,CANAAN AVE,74, , ,971,CANAAN,895927.5,1051479
2009-04,04/09/2009 13:10,Y, , ,1, 34421,1,ROBBERY-CONVEN STOR/STRNGARM/NO INJ/SUCCESS,5604,GRAVOIS AVE,5,7-11 GAS STATION, ,4342,GERTRUDE,885345.8,999210.5
2009-04,04/09/2009 13:20,Y, , ,1,182999,1,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4042,OREGON AVE,16, , ,4042,OREGON,896442.7,1000848
2009-04,04/09/2009 13:25,Y, , ,1, 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,3235,DAKOTA ST,16, , ,3231,DAKOTA,893902.6,998437.8
2009-04,04/09/2009 13:25,Y, , ,1, 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,3235,DAKOTA ST,16, , ,3231,DAKOTA,893902.6,998437.8
2009-04,04/09/2009 13:30,Y, , ,1,263120,7,OBSTRUCT GOVRN OP-FALSE REPORT,5088,MINERVA AVE,51, , ,5088,MINERVA,887171.2,1029621
2009-04,04/09/2009 13:40,Y, , ,1, 63701,2,LARCENY-SHOPLIFT UNDER $500,4255,HAMPTON AVE,8, ,DEPARTMENT STORE,4255,HAMPTON,878653.4,1004650
2009-04,04/09/2009 13:57,Y, , ,1, 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1912,WINNEBAGO ST,18, ,VEHICLE PARKED AT CURB,1912,WINNEBAGO,900009.6,1002894
2009-04,04/09/2009 14:00,Y, , ,1, 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6801,MITCHELL AVE,43, ,SINGLE FAMILY RESIDENCE,6801,MITCHELL,876194.8,1015663
2009-04,04/09/2009 14:10,Y, , ,1, 63701,3,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25, ,@ SCHNUCKS,3430,GRAND,893788.8,1005469
2009-04,04/09/2009 14:20,Y, , ,1, 91123,3,SIMPLE ASSAULT-CHILD/NO INJURY,3220,HARTFORD ST,25,ROOSEVELT HIGH SCHOOL,@ROOSEVELT HIGH SCHOOL,3220,HARTFORD,895367.7,1007332
2009-04,04/09/2009 14:30,Y, , ,1, 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",3545,LAFAYETTE AVE,31, ,SALUS CENTER,3545,LAFAYETTE,895070.9,1013761
2009-04,04/09/2009 14:30,Y, , ,1, 69502,8,"LARCENY-ALL OTHER OVER $25,000",4372,DR MARTIN LUTHER KIN,58, , ,2573,BENTON,893040.6,1027824
2009-04,04/09/2009 14:45,Y, , ,1, 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3000,CHIPPEWA ST,16, , ,3000,CHIPPEWA,895895.9,1002651
2009-04,04/09/2009 14:48,Y, , ,1, 91123,3,SIMPLE ASSAULT-CHILD/NO INJURY,3523,PENNSYLVANIA AVE,19, , ,3345,WISCONSIN,896153.9,1004445
2009-04,04/09/2009 15:00,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5042,QUEENS AVE,71, , ,5042,QUEENS,893316,1039466
2009-04,04/09/2009 15:10,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,3300,SPRUCE ST,37, ,@BI-STATE MAIN OFFICE,3300,SPRUCE,897527.6,1018368
2009-04,04/09/2009 15:50,Y, , ,1, 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3630,S GRAND BLVD,19, , , , ,893520.9,1004111
2009-04,04/09/2009 15:58,Y, , ,1,182400,8,DRUGS-POSSESSION/MARIJUANA,3032,N EUCLID AVE,55, , ,3032,EUCLID,891332.6,1033731
2009-04,04/09/2009 16:25,Y, , ,1, 31421,7,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5708,KINGSBURY PL,46, , , , ,881536.7,1026065
2009-04,04/09/2009 16:30,Y, , ,1, 64701,6,LARCENY-FROM MTR VEH UNDER $500,5967,W FLORISSANT AVE,73, , , , ,891430.6,1046898
2009-04,04/09/2009 16:37,Y, , ,1,101000,7,FORGERY,3515,N KINGSHIGHWAY BLVD,52, ,@US BANK- KINGSHIGHWAY,3515,KINGSHIGHWAY,890475.4,1035146
2009-04,04/09/2009 16:50,Y, , ,1, 63701,7,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50,SCHNUCKS,SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,888884.8,1036000
2009-04,04/09/2009 17:00,Y, , ,1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4430,CHOUTEAU AVE,39,MULTI-FAMILY COMPLEX, ,4430,CHOUTEAU,888999.8,1018292
2009-04,04/09/2009 17:00,Y, , ,1, 63701,2,LARCENY-SHOPLIFT UNDER $500,4925,SOUTHWEST AVE,12,WALGREENS,@WALGREENS - 4925 SOUTHWEST,4925,SOUTHWEST,886273.4,1012086
2009-04,04/09/2009 17:00,Y, , ,1, 92000,1,SIMPLE ASSAULT-HARRASSMENT,4624,LANSDOWNE AVE,5,ALEXIAN BROS. LANDSDOWNE VILLAGE, ,4624,LANSDOWNE,885297.3,1002553
2009-04,04/09/2009 17:03,Y, , ,1,212000,3,DUI-DRVING UNDR INFLUNC ALC/DRUGS,0,S 7TH BLVD / MARION,20, , , , ,906291.3,1011595
2009-04,04/09/2009 17:32,Y, , ,1, 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1820,PINE ST,36, ,STREET INTERSECTION OF PINE AND 18TH, , ,904138.6,1018695
2009-04,04/09/2009 17:32,Y, , ,1, 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1820,PINE ST,36, ,STREET INTERSECTION OF PINE AND 18TH, , ,904138.6,1018695
2009-04,04/09/2009 17:35,Y, , ,1, 36111,6,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,5909,GOODFELLOW BLVD,73,GOODFELLOW LAUNDRYMAT, , , ,890142.7,1048822
2009-04,04/09/2009 17:45,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,3972,CONNECTICUT ST,15, , ,3972,CONNECTICUT,890873,1007612
2009-04,04/09/2009 18:00,Y, , ,1, 67701,2,LARCENY-FROM BUILDING UNDER $500,2609,ABBOTT PL,10, , ,2609,ABBOTT,875721.9,1012404
2009-04,04/09/2009 18:05,Y, , ,1, 31311,1,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,8506,S BROADWAY,2, ,STREET,8605,BROADWAY,887403.4,985800
2009-04,04/09/2009 18:10,Y, , ,1, 63701,6,LARCENY-SHOPLIFT UNDER $500,8971,HALLS FERRY RD,74,FAMILY DOLLAR, ,8960,RIVERVIEW,894664.5,1051378
2009-04,04/09/2009 18:15,Y, , ,1, 42012,7,AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE,5522,GREER AVE,50, , ,5522,GREER,886735.7,1036056
2009-04,04/09/2009 18:30,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4533,NEBRASKA AVE,17, , ,4533,NEBRASKA,895421.8,997762.9
2009-04,04/09/2009 18:30,Y, , ,1, 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,7007,BANCROFT AVE,9, ,SINGLE FAMILY RESIDENCE,7007,BANCROFT,873717.1,1005098
2009-04,04/09/2009 18:50,Y, , ,1,264100,3,HEALTH-SANITATION VIOL,3223,CHIPPEWA ST,19, , ,3744,VIRGINIA,895000.8,1002991
2009-04,04/09/2009 19:00,Y, , ,1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3309,S KINGSHIGHWAY BLVD,14,FAMILY RESOURCE CENTER, ,3309,KINGSHIGHWAY,885832.9,1007234
2009-04,04/09/2009 19:00,Y, , ,1, 65701,9,LARCENY-MTR VEH PARTS UNDER $500,3853,LINDELL BLVD,77, , ,3853,LINDELL,894474.4,1021821
2009-04,04/09/2009 19:15,Y, , ,1,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4852,ANDERSON AVE,69, , ,4852,ANDERSON,893693.6,1036970
2009-04,04/09/2009 19:47,Y, , ,1,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4500,ATHLONE AVE,68, , , , ,898652.3,1035351
2009-04,04/09/2009 19:55,Y, , ,1, 63701,5,LARCENY-SHOPLIFT UNDER $500,3616,NATURAL BRIDGE AVE,59,ALDI STORE, ,3616,NATURAL BRIDGE,900804.4,1029637
2009-04,04/09/2009 20:30,Y, , ,1,142320,8,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4558,KENNERLY AVE,56, , ,4558,KENNERLY,892658.9,1030715
2009-04,04/09/2009 20:45,Y, , ,1,266510,4,PUBLIC ORDER-TRESPASSING,2005,MADISON ST,60, , ,2005,MADISON,904421.8,1024426
